#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees500

K,s,n,q0,cost
2,1,50000,0.03,577
2,1,50000,0.03,500
2,1,50000,0.03,456
2,1,50000,0.03,570
2,1,50000,0.03,383
2,1,50000,0.03,209
2,1,50000,0.03,719
2,1,50000,0.03,275
2,1,50000,0.03,508
2,1,50000,0.03,151
2,1,50000,0.03,296
2,1,50000,0.03,207
2,1,50000,0.03,163
2,1,50000,0.03,488
2,1,50000,0.03,293
2,1,50000,0.03,343
2,1,50000,0.03,484
2,1,50000,0.03,753
2,1,50000,0.03,710
2,1,50000,0.03,527
2,1,50000,0.03,361
2,1,50000,0.03,222
2,1,50000,0.03,421
2,1,50000,0.03,553
2,1,50000,0.03,410
2,1,50000,0.03,572
2,1,50000,0.03,410
2,1,50000,0.03,330
2,1,50000,0.03,552
2,1,50000,0.03,77
2,1,50000,0.03,547
2,1,50000,0.03,279
2,1,50000,0.03,215
2,1,50000,0.03,296
2,1,50000,0.03,309
2,1,50000,0.03,489
2,1,50000,0.03,416
2,1,50000,0.03,150
2,1,50000,0.03,422
2,1,50000,0.03,228
2,1,50000,0.03,507
2,1,50000,0.03,266
2,1,50000,0.03,742
2,1,50000,0.03,433
2,1,50000,0.03,348
2,1,50000,0.03,367
2,1,50000,0.03,627
2,1,50000,0.03,674
2,1,50000,0.03,533
2,1,50000,0.03,737
2,1,50000,0.03,308
2,1,50000,0.03,448
2,1,50000,0.03,535
2,1,50000,0.03,533
2,1,50000,0.03,418
2,1,50000,0.03,140
2,1,50000,0.03,221
2,1,50000,0.03,320
2,1,50000,0.03,232
2,1,50000,0.03,423
2,1,50000,0.03,442
2,1,50000,0.03,481
2,1,50000,0.03,297
2,1,50000,0.03,198
2,1,50000,0.03,330
2,1,50000,0.03,194
2,1,50000,0.03,393
2,1,50000,0.03,395
2,1,50000,0.03,617
2,1,50000,0.03,303
2,1,50000,0.03,616
2,1,50000,0.03,423
2,1,50000,0.03,449
2,1,50000,0.03,317
2,1,50000,0.03,214
2,1,50000,0.03,302
2,1,50000,0.03,651
2,1,50000,0.03,474
2,1,50000,0.03,444
2,1,50000,0.03,506
2,1,50000,0.03,590
2,1,50000,0.03,418
2,1,50000,0.03,408
2,1,50000,0.03,470
2,1,50000,0.03,461
2,1,50000,0.03,456
2,1,50000,0.03,283
2,1,50000,0.03,493
2,1,50000,0.03,175
2,1,50000,0.03,256
2,1,50000,0.03,317
2,1,50000,0.03,486
2,1,50000,0.03,264
2,1,50000,0.03,291
2,1,50000,0.03,515
2,1,50000,0.03,416
2,1,50000,0.03,527
2,1,50000,0.03,394
2,1,50000,0.03,679
2,1,50000,0.03,383
2,1,50000,0.03,443
2,1,50000,0.03,551
2,1,50000,0.03,463
2,1,50000,0.03,498
2,1,50000,0.03,326
2,1,50000,0.03,273
2,1,50000,0.03,321
2,1,50000,0.03,453
2,1,50000,0.03,537
2,1,50000,0.03,303
2,1,50000,0.03,576
2,1,50000,0.03,304
2,1,50000,0.03,271
2,1,50000,0.03,311
2,1,50000,0.03,178
2,1,50000,0.03,343
2,1,50000,0.03,398
2,1,50000,0.03,544
2,1,50000,0.03,521
2,1,50000,0.03,221
2,1,50000,0.03,559
2,1,50000,0.03,508
2,1,50000,0.03,756
2,1,50000,0.03,157
2,1,50000,0.03,321
2,1,50000,0.03,431
2,1,50000,0.03,369
2,1,50000,0.03,581
2,1,50000,0.03,307
2,1,50000,0.03,592
2,1,50000,0.03,351
2,1,50000,0.03,475
2,1,50000,0.03,394
2,1,50000,0.03,426
2,1,50000,0.03,401
2,1,50000,0.03,379
2,1,50000,0.03,618
2,1,50000,0.03,193
2,1,50000,0.03,429
2,1,50000,0.03,652
2,1,50000,0.03,186
2,1,50000,0.03,152
2,1,50000,0.03,217
2,1,50000,0.03,290
2,1,50000,0.03,568
2,1,50000,0.03,210
2,1,50000,0.03,517
2,1,50000,0.03,440
2,1,50000,0.03,294
2,1,50000,0.03,605
2,1,50000,0.03,353
2,1,50000,0.03,232
2,1,50000,0.03,374
2,1,50000,0.03,221
2,1,50000,0.03,380
2,1,50000,0.03,270
2,1,50000,0.03,385
2,1,50000,0.03,689
2,1,50000,0.03,443
2,1,50000,0.03,539
2,1,50000,0.03,480
2,1,50000,0.03,274
2,1,50000,0.03,494
2,1,50000,0.03,527
2,1,50000,0.03,416
2,1,50000,0.03,204
2,1,50000,0.03,269
2,1,50000,0.03,350
2,1,50000,0.03,467
2,1,50000,0.03,251
2,1,50000,0.03,336
2,1,50000,0.03,188
2,1,50000,0.03,442
2,1,50000,0.03,555
2,1,50000,0.03,271
2,1,50000,0.03,236
2,1,50000,0.03,505
2,1,50000,0.03,752
2,1,50000,0.03,494
2,1,50000,0.03,535
2,1,50000,0.03,187
2,1,50000,0.03,518
2,1,50000,0.03,265
2,1,50000,0.03,405
2,1,50000,0.03,767
2,1,50000,0.03,227
2,1,50000,0.03,541
2,1,50000,0.03,485
2,1,50000,0.03,461
2,1,50000,0.03,376
2,1,50000,0.03,325
2,1,50000,0.03,396
2,1,50000,0.03,68
2,1,50000,0.03,442
2,1,50000,0.03,320
2,1,50000,0.03,767
2,1,50000,0.03,276
2,1,50000,0.03,205
2,1,50000,0.03,257
2,1,50000,0.03,415
2,1,50000,0.03,301
2,1,50000,0.03,247
2,1,50000,0.03,457
2,1,50000,0.03,391
2,1,50000,0.03,296
2,1,50000,0.03,202
2,1,50000,0.03,465
2,1,50000,0.03,585
2,1,50000,0.03,301
2,1,50000,0.03,530
2,1,50000,0.03,566
2,1,50000,0.03,38
2,1,50000,0.03,538
2,1,50000,0.03,552
2,1,50000,0.03,291
2,1,50000,0.03,347
2,1,50000,0.03,341
2,1,50000,0.03,461
2,1,50000,0.03,763
2,1,50000,0.03,323
2,1,50000,0.03,725
2,1,50000,0.03,1005
2,1,50000,0.03,495
2,1,50000,0.03,234
2,1,50000,0.03,538
2,1,50000,0.03,725
2,1,50000,0.03,252
2,1,50000,0.03,401
2,1,50000,0.03,426
2,1,50000,0.03,442
2,1,50000,0.03,573
2,1,50000,0.03,470
2,1,50000,0.03,210
2,1,50000,0.03,422
2,1,50000,0.03,528
2,1,50000,0.03,504
2,1,50000,0.03,509
2,1,50000,0.03,488
2,1,50000,0.03,563
2,1,50000,0.03,314
2,1,50000,0.03,295
2,1,50000,0.03,531
2,1,50000,0.03,437
2,1,50000,0.03,378
2,1,50000,0.03,330
2,1,50000,0.03,679
2,1,50000,0.03,450
2,1,50000,0.03,625
2,1,50000,0.03,480
2,1,50000,0.03,649
2,1,50000,0.03,310
2,1,50000,0.03,860
2,1,50000,0.03,515
2,1,50000,0.03,545
2,1,50000,0.03,227
2,1,50000,0.03,533
2,1,50000,0.03,335
2,1,50000,0.03,713
2,1,50000,0.03,740
2,1,50000,0.03,286
2,1,50000,0.03,194
2,1,50000,0.03,712
2,1,50000,0.03,460
2,1,50000,0.03,266
2,1,50000,0.03,395
2,1,50000,0.03,305
2,1,50000,0.03,281
2,1,50000,0.03,306
2,1,50000,0.03,547
2,1,50000,0.03,247
2,1,50000,0.03,274
2,1,50000,0.03,569
2,1,50000,0.03,580
2,1,50000,0.03,460
2,1,50000,0.03,389
2,1,50000,0.03,787
2,1,50000,0.03,304
2,1,50000,0.03,302
2,1,50000,0.03,275
2,1,50000,0.03,428
2,1,50000,0.03,333
2,1,50000,0.03,356
2,1,50000,0.03,476
2,1,50000,0.03,358
2,1,50000,0.03,363
2,1,50000,0.03,356
2,1,50000,0.03,324
2,1,50000,0.03,391
2,1,50000,0.03,704
2,1,50000,0.03,453
2,1,50000,0.03,528
2,1,50000,0.03,267
2,1,50000,0.03,725
2,1,50000,0.03,649
2,1,50000,0.03,529
2,1,50000,0.03,974
2,1,50000,0.03,566
2,1,50000,0.03,504
2,1,50000,0.03,362
2,1,50000,0.03,417
2,1,50000,0.03,364
2,1,50000,0.03,397
2,1,50000,0.03,680
2,1,50000,0.03,620
2,1,50000,0.03,487
2,1,50000,0.03,318
2,1,50000,0.03,529
2,1,50000,0.03,323
2,1,50000,0.03,403
2,1,50000,0.03,545
2,1,50000,0.03,659
2,1,50000,0.03,248
2,1,50000,0.03,403
2,1,50000,0.03,597
2,1,50000,0.03,672
2,1,50000,0.03,299
2,1,50000,0.03,313
2,1,50000,0.03,380
2,1,50000,0.03,700
2,1,50000,0.03,509
2,1,50000,0.03,423
2,1,50000,0.03,387
2,1,50000,0.03,315
2,1,50000,0.03,393
2,1,50000,0.03,483
2,1,50000,0.03,453
2,1,50000,0.03,554
2,1,50000,0.03,310
2,1,50000,0.03,396
2,1,50000,0.03,311
2,1,50000,0.03,512
2,1,50000,0.03,376
2,1,50000,0.03,405
2,1,50000,0.03,341
2,1,50000,0.03,458
2,1,50000,0.03,509
2,1,50000,0.03,518
2,1,50000,0.03,177
2,1,50000,0.03,356
2,1,50000,0.03,302
2,1,50000,0.03,668
2,1,50000,0.03,688
2,1,50000,0.03,380
2,1,50000,0.03,550
2,1,50000,0.03,579
2,1,50000,0.03,179
2,1,50000,0.03,434
2,1,50000,0.03,307
2,1,50000,0.03,222
2,1,50000,0.03,281
2,1,50000,0.03,477
2,1,50000,0.03,384
2,1,50000,0.03,581
2,1,50000,0.03,592
2,1,50000,0.03,75
2,1,50000,0.03,496
2,1,50000,0.03,334
2,1,50000,0.03,366
2,1,50000,0.03,244
2,1,50000,0.03,259
2,1,50000,0.03,328
2,1,50000,0.03,302
2,1,50000,0.03,233
2,1,50000,0.03,414
2,1,50000,0.03,1073
2,1,50000,0.03,641
2,1,50000,0.03,619
2,1,50000,0.03,87
2,1,50000,0.03,495
2,1,50000,0.03,490
2,1,50000,0.03,317
2,1,50000,0.03,162
2,1,50000,0.03,195
2,1,50000,0.03,742
2,1,50000,0.03,190
2,1,50000,0.03,290
2,1,50000,0.03,435
2,1,50000,0.03,363
2,1,50000,0.03,451
2,1,50000,0.03,479
2,1,50000,0.03,407
2,1,50000,0.03,724
2,1,50000,0.03,394
2,1,50000,0.03,464
2,1,50000,0.03,447
2,1,50000,0.03,344
2,1,50000,0.03,357
2,1,50000,0.03,342
2,1,50000,0.03,456
2,1,50000,0.03,458
2,1,50000,0.03,434
2,1,50000,0.03,542
2,1,50000,0.03,653
2,1,50000,0.03,531
2,1,50000,0.03,632
2,1,50000,0.03,441
2,1,50000,0.03,635
2,1,50000,0.03,679
2,1,50000,0.03,295
2,1,50000,0.03,92
2,1,50000,0.03,550
2,1,50000,0.03,646
2,1,50000,0.03,556
2,1,50000,0.03,345
2,1,50000,0.03,532
2,1,50000,0.03,356
2,1,50000,0.03,304
2,1,50000,0.03,557
2,1,50000,0.03,264
2,1,50000,0.03,388
2,1,50000,0.03,729
2,1,50000,0.03,548
2,1,50000,0.03,310
2,1,50000,0.03,836
2,1,50000,0.03,250
2,1,50000,0.03,309
2,1,50000,0.03,432
2,1,50000,0.03,246
2,1,50000,0.03,566
2,1,50000,0.03,192
2,1,50000,0.03,389
2,1,50000,0.03,249
2,1,50000,0.03,314
2,1,50000,0.03,296
2,1,50000,0.03,369
2,1,50000,0.03,426
2,1,50000,0.03,483
2,1,50000,0.03,679
2,1,50000,0.03,446
2,1,50000,0.03,571
2,1,50000,0.03,418
2,1,50000,0.03,514
2,1,50000,0.03,434
2,1,50000,0.03,603
2,1,50000,0.03,498
2,1,50000,0.03,267
2,1,50000,0.03,843
2,1,50000,0.04,506
2,1,50000,0.04,207
2,1,50000,0.04,476
2,1,50000,0.04,321
2,1,50000,0.04,351
2,1,50000,0.04,537
2,1,50000,0.04,298
2,1,50000,0.04,563
2,1,50000,0.04,663
2,1,50000,0.04,480
2,1,50000,0.04,183
2,1,50000,0.04,498
2,1,50000,0.04,181
2,1,50000,0.04,247
2,1,50000,0.04,541
2,1,50000,0.04,621
2,1,50000,0.04,145
2,1,50000,0.04,583
2,1,50000,0.04,344
2,1,50000,0.04,486
2,1,50000,0.04,194
2,1,50000,0.04,508
2,1,50000,0.04,321
2,1,50000,0.04,294
2,1,50000,0.04,729
2,1,50000,0.04,625
2,1,50000,0.04,249
2,1,50000,0.04,137
2,1,50000,0.04,507
2,1,50000,0.04,672
2,1,50000,0.04,709
2,1,50000,0.04,292
2,1,50000,0.04,263
2,1,50000,0.04,564
2,1,50000,0.04,414
2,1,50000,0.04,396
2,1,50000,0.04,690
2,1,50000,0.04,588
2,1,50000,0.04,499
2,1,50000,0.04,366
2,1,50000,0.04,458
2,1,50000,0.04,229
2,1,50000,0.04,723
2,1,50000,0.04,574
2,1,50000,0.04,264
2,1,50000,0.04,613
2,1,50000,0.04,376
2,1,50000,0.04,536
2,1,50000,0.04,556
2,1,50000,0.04,272
2,1,50000,0.04,537
2,1,50000,0.04,785
2,1,50000,0.04,138
2,1,50000,0.04,560
2,1,50000,0.04,665
2,1,50000,0.04,477
2,1,50000,0.04,1143
2,1,50000,0.04,236
2,1,50000,0.04,355
2,1,50000,0.04,575
2,1,50000,0.04,301
2,1,50000,0.04,385
2,1,50000,0.04,286
2,1,50000,0.04,612
2,1,50000,0.04,908
2,1,50000,0.04,426
2,1,50000,0.04,359
2,1,50000,0.04,857
2,1,50000,0.04,585
2,1,50000,0.04,625
2,1,50000,0.04,650
2,1,50000,0.04,395
2,1,50000,0.04,556
2,1,50000,0.04,950
2,1,50000,0.04,223
2,1,50000,0.04,558
2,1,50000,0.04,318
2,1,50000,0.04,613
2,1,50000,0.04,240
2,1,50000,0.04,541
2,1,50000,0.04,223
2,1,50000,0.04,672
2,1,50000,0.04,237
2,1,50000,0.04,380
2,1,50000,0.04,772
2,1,50000,0.04,403
2,1,50000,0.04,438
2,1,50000,0.04,188
2,1,50000,0.04,459
2,1,50000,0.04,493
2,1,50000,0.04,187
2,1,50000,0.04,294
2,1,50000,0.04,518
2,1,50000,0.04,482
2,1,50000,0.04,680
2,1,50000,0.04,416
2,1,50000,0.04,380
2,1,50000,0.04,375
2,1,50000,0.04,1039
2,1,50000,0.04,538
2,1,50000,0.04,422
2,1,50000,0.04,545
2,1,50000,0.04,483
2,1,50000,0.04,349
2,1,50000,0.04,415
2,1,50000,0.04,506
2,1,50000,0.04,522
2,1,50000,0.04,281
2,1,50000,0.04,447
2,1,50000,0.04,371
2,1,50000,0.04,428
2,1,50000,0.04,537
2,1,50000,0.04,510
2,1,50000,0.04,384
2,1,50000,0.04,320
2,1,50000,0.04,597
2,1,50000,0.04,299
2,1,50000,0.04,409
2,1,50000,0.04,684
2,1,50000,0.04,593
2,1,50000,0.04,612
2,1,50000,0.04,426
2,1,50000,0.04,347
2,1,50000,0.04,518
2,1,50000,0.04,455
2,1,50000,0.04,258
2,1,50000,0.04,171
2,1,50000,0.04,567
2,1,50000,0.04,285
2,1,50000,0.04,561
2,1,50000,0.04,769
2,1,50000,0.04,587
2,1,50000,0.04,451
2,1,50000,0.04,355
2,1,50000,0.04,531
2,1,50000,0.04,783
2,1,50000,0.04,528
2,1,50000,0.04,748
2,1,50000,0.04,301
2,1,50000,0.04,503
2,1,50000,0.04,627
2,1,50000,0.04,592
2,1,50000,0.04,277
2,1,50000,0.04,762
2,1,50000,0.04,1048
2,1,50000,0.04,756
2,1,50000,0.04,438
2,1,50000,0.04,426
2,1,50000,0.04,492
2,1,50000,0.04,326
2,1,50000,0.04,505
2,1,50000,0.04,584
2,1,50000,0.04,173
2,1,50000,0.04,706
2,1,50000,0.04,184
2,1,50000,0.04,494
2,1,50000,0.04,546
2,1,50000,0.04,477
2,1,50000,0.04,423
2,1,50000,0.04,397
2,1,50000,0.04,503
2,1,50000,0.04,555
2,1,50000,0.04,648
2,1,50000,0.04,614
2,1,50000,0.04,253
2,1,50000,0.04,499
2,1,50000,0.04,289
2,1,50000,0.04,415
2,1,50000,0.04,320
2,1,50000,0.04,605
2,1,50000,0.04,408
2,1,50000,0.04,247
2,1,50000,0.04,296
2,1,50000,0.04,237
2,1,50000,0.04,848
2,1,50000,0.04,369
2,1,50000,0.04,257
2,1,50000,0.04,900
2,1,50000,0.04,323
2,1,50000,0.04,760
2,1,50000,0.04,526
2,1,50000,0.04,443
2,1,50000,0.04,213
2,1,50000,0.04,723
2,1,50000,0.04,466
2,1,50000,0.04,277
2,1,50000,0.04,264
2,1,50000,0.04,453
2,1,50000,0.04,930
2,1,50000,0.04,306
2,1,50000,0.04,793
2,1,50000,0.04,619
2,1,50000,0.04,545
2,1,50000,0.04,419
2,1,50000,0.04,192
2,1,50000,0.04,575
2,1,50000,0.04,601
2,1,50000,0.04,192
2,1,50000,0.04,647
2,1,50000,0.04,704
2,1,50000,0.04,634
2,1,50000,0.04,760
2,1,50000,0.04,279
2,1,50000,0.04,785
2,1,50000,0.04,307
2,1,50000,0.04,364
2,1,50000,0.04,419
2,1,50000,0.04,703
2,1,50000,0.04,903
2,1,50000,0.04,459
2,1,50000,0.04,388
2,1,50000,0.04,588
2,1,50000,0.04,304
2,1,50000,0.04,645
2,1,50000,0.04,795
2,1,50000,0.04,454
2,1,50000,0.04,623
2,1,50000,0.04,697
2,1,50000,0.04,439
2,1,50000,0.04,567
2,1,50000,0.04,651
2,1,50000,0.04,158
2,1,50000,0.04,921
2,1,50000,0.04,381
2,1,50000,0.04,574
2,1,50000,0.04,430
2,1,50000,0.04,547
2,1,50000,0.04,702
2,1,50000,0.04,405
2,1,50000,0.04,632
2,1,50000,0.04,600
2,1,50000,0.04,380
2,1,50000,0.04,337
2,1,50000,0.04,410
2,1,50000,0.04,270
2,1,50000,0.04,500
2,1,50000,0.04,381
2,1,50000,0.04,756
2,1,50000,0.04,241
2,1,50000,0.04,610
2,1,50000,0.04,389
2,1,50000,0.04,253
2,1,50000,0.04,573
2,1,50000,0.04,222
2,1,50000,0.04,472
2,1,50000,0.04,625
2,1,50000,0.04,533
2,1,50000,0.04,406
2,1,50000,0.04,396
2,1,50000,0.04,287
2,1,50000,0.04,370
2,1,50000,0.04,455
2,1,50000,0.04,453
2,1,50000,0.04,429
2,1,50000,0.04,554
2,1,50000,0.04,708
2,1,50000,0.04,579
2,1,50000,0.04,804
2,1,50000,0.04,429
2,1,50000,0.04,428
2,1,50000,0.04,803
2,1,50000,0.04,391
2,1,50000,0.04,251
2,1,50000,0.04,287
2,1,50000,0.04,527
2,1,50000,0.04,512
2,1,50000,0.04,205
2,1,50000,0.04,285
2,1,50000,0.04,194
2,1,50000,0.04,302
2,1,50000,0.04,673
2,1,50000,0.04,571
2,1,50000,0.04,383
2,1,50000,0.04,262
2,1,50000,0.04,454
2,1,50000,0.04,482
2,1,50000,0.04,551
2,1,50000,0.04,603
2,1,50000,0.04,388
2,1,50000,0.04,367
2,1,50000,0.04,823
2,1,50000,0.04,142
2,1,50000,0.04,585
2,1,50000,0.04,343
2,1,50000,0.04,701
2,1,50000,0.04,289
2,1,50000,0.04,390
2,1,50000,0.04,576
2,1,50000,0.04,443
2,1,50000,0.04,614
2,1,50000,0.04,453
2,1,50000,0.04,687
2,1,50000,0.04,191
2,1,50000,0.04,490
2,1,50000,0.04,514
2,1,50000,0.04,516
2,1,50000,0.04,327
2,1,50000,0.04,233
2,1,50000,0.04,412
2,1,50000,0.04,755
2,1,50000,0.04,669
2,1,50000,0.04,491
2,1,50000,0.04,385
2,1,50000,0.04,291
2,1,50000,0.04,294
2,1,50000,0.04,641
2,1,50000,0.04,256
2,1,50000,0.04,262
2,1,50000,0.04,356
2,1,50000,0.04,268
2,1,50000,0.04,552
2,1,50000,0.04,410
2,1,50000,0.04,489
2,1,50000,0.04,307
2,1,50000,0.04,748
2,1,50000,0.04,401
2,1,50000,0.04,374
2,1,50000,0.04,384
2,1,50000,0.04,472
2,1,50000,0.04,672
2,1,50000,0.04,696
2,1,50000,0.04,641
2,1,50000,0.04,761
2,1,50000,0.04,625
2,1,50000,0.04,234
2,1,50000,0.04,213
2,1,50000,0.04,458
2,1,50000,0.04,431
2,1,50000,0.04,440
2,1,50000,0.04,371
2,1,50000,0.04,533
2,1,50000,0.04,385
2,1,50000,0.04,416
2,1,50000,0.04,532
2,1,50000,0.04,284
2,1,50000,0.04,275
2,1,50000,0.04,493
2,1,50000,0.04,592
2,1,50000,0.04,538
2,1,50000,0.04,760
2,1,50000,0.04,351
2,1,50000,0.04,491
2,1,50000,0.04,387
2,1,50000,0.04,107
2,1,50000,0.04,452
2,1,50000,0.04,416
2,1,50000,0.04,232
2,1,50000,0.04,349
2,1,50000,0.04,494
2,1,50000,0.04,288
2,1,50000,0.04,283
2,1,50000,0.04,638
2,1,50000,0.04,314
2,1,50000,0.04,456
2,1,50000,0.04,309
2,1,50000,0.04,395
2,1,50000,0.04,268
2,1,50000,0.04,356
2,1,50000,0.04,425
2,1,50000,0.04,377
2,1,50000,0.04,363
2,1,50000,0.04,284
2,1,50000,0.04,506
2,1,50000,0.04,342
2,1,50000,0.04,664
2,1,50000,0.04,594
2,1,50000,0.04,519
2,1,50000,0.04,601
2,1,50000,0.04,629
2,1,50000,0.04,663
2,1,50000,0.04,662
2,1,50000,0.04,580
2,1,50000,0.04,638
2,1,50000,0.04,349
2,1,50000,0.04,199
2,1,50000,0.04,742
2,1,50000,0.04,309
2,1,50000,0.04,645
2,1,50000,0.04,239
2,1,50000,0.04,427
2,1,50000,0.04,230
2,1,50000,0.04,498
2,1,50000,0.04,231
2,1,50000,0.04,514
2,1,50000,0.04,467
2,1,50000,0.04,481
2,1,50000,0.04,462
2,1,50000,0.04,766
2,1,50000,0.04,416
2,1,50000,0.04,613
2,1,50000,0.04,358
2,1,50000,0.04,637
2,1,50000,0.04,466
2,1,50000,0.04,205
2,1,50000,0.04,579
2,1,50000,0.04,350
2,1,50000,0.04,562
2,1,50000,0.04,395
2,1,50000,0.04,799
2,1,50000,0.04,680
2,1,50000,0.04,209
2,1,50000,0.04,538
2,1,50000,0.04,266
2,1,50000,0.04,359
2,1,50000,0.04,383
2,1,50000,0.04,716
2,1,50000,0.04,513
2,1,50000,0.04,276
2,1,50000,0.04,751
2,1,50000,0.04,480
2,1,50000,0.04,308
2,1,50000,0.04,180
2,1,50000,0.04,322
2,1,50000,0.04,295
2,1,50000,0.04,358
2,1,50000,0.04,682
2,1,50000,0.04,419
2,1,50000,0.04,404
2,1,50000,0.04,340
2,1,50000,0.04,570
2,1,50000,0.04,319
2,1,50000,0.04,636
2,1,50000,0.04,725
2,1,50000,0.04,390
2,1,50000,0.04,585
2,1,50000,0.04,157
2,1,50000,0.04,442
2,1,50000,0.04,449
2,1,50000,0.04,269
2,1,50000,0.04,270
2,1,50000,0.04,555
2,1,50000,0.04,652
2,1,50000,0.04,532
2,1,50000,0.04,783
2,1,50000,0.04,319
2,1,50000,0.04,460
2,1,50000,0.04,206
2,1,50000,0.04,408
2,1,50000,0.04,290
2,1,50000,0.04,392
2,1,50000,0.04,394
2,1,50000,0.04,512
2,1,50000,0.04,563
2,1,50000,0.04,566
2,1,50000,0.04,305
2,1,50000,0.04,648
2,1,50000,0.04,670
2,1,50000,0.04,641
2,1,50000,0.04,307
2,1,50000,0.04,453
2,1,50000,0.04,234
2,1,50000,0.04,714
2,1,50000,0.04,408
2,1,50000,0.04,544
2,1,50000,0.04,559
2,1,50000,0.04,553
2,1,50000,0.04,586
2,1,50000,0.04,533
2,1,50000,0.04,341
2,1,50000,0.04,494
2,1,50000,0.04,255
2,1,50000,0.04,525
2,1,50000,0.04,240
2,1,50000,0.04,489
2,1,50000,0.04,468
2,1,50000,0.04,289
2,1,50000,0.04,460
2,1,50000,0.04,431
2,1,50000,0.04,381
2,1,50000,0.04,416
2,1,50000,0.04,259
2,1,50000,0.04,451
2,1,50000,0.04,695
2,1,50000,0.04,489
2,1,50000,0.04,561
2,1,50000,0.04,443
2,1,50000,0.04,487
2,1,50000,0.04,320
2,1,50000,0.04,480
2,1,50000,0.04,600
2,1,50000,0.04,193
2,1,50000,0.04,447
2,1,50000,0.04,474
2,1,50000,0.04,386
2,1,50000,0.04,731
2,1,50000,0.04,325
2,1,50000,0.04,400
2,1,50000,0.04,309
2,1,50000,0.04,543
2,1,50000,0.04,309
2,1,50000,0.04,542
2,1,50000,0.04,518
2,1,50000,0.04,704
2,1,50000,0.04,312
2,1,50000,0.04,340
2,1,50000,0.04,609
2,1,50000,0.04,318
2,1,50000,0.04,593
2,1,50000,0.04,892
2,1,50000,0.04,296
2,1,50000,0.05,526
2,1,50000,0.05,356
2,1,50000,0.05,263
2,1,50000,0.05,441
2,1,50000,0.05,713
2,1,50000,0.05,547
2,1,50000,0.05,684
2,1,50000,0.05,269
2,1,50000,0.05,506
2,1,50000,0.05,629
2,1,50000,0.05,542
2,1,50000,0.05,933
2,1,50000,0.05,648
2,1,50000,0.05,243
2,1,50000,0.05,411
2,1,50000,0.05,449
2,1,50000,0.05,344
2,1,50000,0.05,931
2,1,50000,0.05,644
2,1,50000,0.05,369
2,1,50000,0.05,453
2,1,50000,0.05,707
2,1,50000,0.05,508
2,1,50000,0.05,316
2,1,50000,0.05,589
2,1,50000,0.05,237
2,1,50000,0.05,486
2,1,50000,0.05,508
2,1,50000,0.05,488
2,1,50000,0.05,553
2,1,50000,0.05,482
2,1,50000,0.05,636
2,1,50000,0.05,528
2,1,50000,0.05,732
2,1,50000,0.05,993
2,1,50000,0.05,481
2,1,50000,0.05,510
2,1,50000,0.05,315
2,1,50000,0.05,518
2,1,50000,0.05,493
2,1,50000,0.05,395
2,1,50000,0.05,480
2,1,50000,0.05,942
2,1,50000,0.05,455
2,1,50000,0.05,388
2,1,50000,0.05,755
2,1,50000,0.05,501
2,1,50000,0.05,729
2,1,50000,0.05,293
2,1,50000,0.05,638
2,1,50000,0.05,768
2,1,50000,0.05,600
2,1,50000,0.05,562
2,1,50000,0.05,526
2,1,50000,0.05,273
2,1,50000,0.05,641
2,1,50000,0.05,511
2,1,50000,0.05,747
2,1,50000,0.05,480
2,1,50000,0.05,201
2,1,50000,0.05,648
2,1,50000,0.05,734
2,1,50000,0.05,486
2,1,50000,0.05,415
2,1,50000,0.05,727
2,1,50000,0.05,643
2,1,50000,0.05,531
2,1,50000,0.05,552
2,1,50000,0.05,819
2,1,50000,0.05,577
2,1,50000,0.05,483
2,1,50000,0.05,609
2,1,50000,0.05,315
2,1,50000,0.05,649
2,1,50000,0.05,296
2,1,50000,0.05,560
2,1,50000,0.05,949
2,1,50000,0.05,413
2,1,50000,0.05,485
2,1,50000,0.05,451
2,1,50000,0.05,290
2,1,50000,0.05,507
2,1,50000,0.05,689
2,1,50000,0.05,680
2,1,50000,0.05,490
2,1,50000,0.05,589
2,1,50000,0.05,546
2,1,50000,0.05,520
2,1,50000,0.05,188
2,1,50000,0.05,453
2,1,50000,0.05,634
2,1,50000,0.05,308
2,1,50000,0.05,355
2,1,50000,0.05,459
2,1,50000,0.05,665
2,1,50000,0.05,712
2,1,50000,0.05,466
2,1,50000,0.05,622
2,1,50000,0.05,421
2,1,50000,0.05,620
2,1,50000,0.05,498
2,1,50000,0.05,672
2,1,50000,0.05,670
2,1,50000,0.05,282
2,1,50000,0.05,317
2,1,50000,0.05,459
2,1,50000,0.05,356
2,1,50000,0.05,550
2,1,50000,0.05,528
2,1,50000,0.05,533
2,1,50000,0.05,177
2,1,50000,0.05,469
2,1,50000,0.05,232
2,1,50000,0.05,683
2,1,50000,0.05,526
2,1,50000,0.05,302
2,1,50000,0.05,326
2,1,50000,0.05,818
2,1,50000,0.05,445
2,1,50000,0.05,410
2,1,50000,0.05,732
2,1,50000,0.05,394
2,1,50000,0.05,656
2,1,50000,0.05,806
2,1,50000,0.05,398
2,1,50000,0.05,430
2,1,50000,0.05,427
2,1,50000,0.05,761
2,1,50000,0.05,809
2,1,50000,0.05,653
2,1,50000,0.05,845
2,1,50000,0.05,310
