#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 10000
#Col 4: max n50000
#Col 5: pas n5000
#Col 7: n of trees100

K,s,n,q0,cost
2,1,50000,0.3,665
2,1,50000,0.3,1073
2,1,50000,0.3,186
2,1,50000,0.3,730
2,1,50000,0.3,493
2,1,50000,0.3,548
2,1,50000,0.3,572
2,1,50000,0.3,1027
2,1,50000,0.3,864
2,1,50000,0.3,747
2,1,50000,0.3,848
2,1,50000,0.3,736
2,1,50000,0.3,951
2,1,50000,0.3,652
2,1,50000,0.3,702
2,1,50000,0.3,353
2,1,50000,0.3,816
2,1,50000,0.3,605
2,1,50000,0.3,1265
2,1,50000,0.3,867
2,1,50000,0.3,1123
2,1,50000,0.3,561
2,1,50000,0.3,451
2,1,50000,0.3,959
2,1,50000,0.3,693
2,1,50000,0.3,538
2,1,50000,0.3,790
2,1,50000,0.3,655
2,1,50000,0.3,1594
2,1,50000,0.3,1153
2,1,50000,0.3,502
2,1,50000,0.3,792
2,1,50000,0.3,708
2,1,50000,0.3,1029
2,1,50000,0.3,551
2,1,50000,0.3,441
2,1,50000,0.3,863
2,1,50000,0.3,837
2,1,50000,0.3,1034
2,1,50000,0.3,428
2,1,50000,0.3,160
2,1,50000,0.3,866
2,1,50000,0.3,898
2,1,50000,0.4,579
2,1,50000,0.4,443
2,1,50000,0.4,1104
2,1,50000,0.4,544
2,1,50000,0.4,277
2,1,50000,0.4,1157
2,1,50000,0.4,432
2,1,50000,0.4,710
2,1,50000,0.4,474
2,1,50000,0.4,493
2,1,50000,0.4,397
2,1,50000,0.4,546
2,1,50000,0.4,469
2,1,50000,0.4,740
2,1,50000,0.4,1245
2,1,50000,0.4,963
2,1,50000,0.4,496
2,1,50000,0.4,885
2,1,50000,0.4,797
2,1,50000,0.4,1111
2,1,50000,0.4,1820
2,1,50000,0.4,677
2,1,50000,0.4,464
2,1,50000,0.4,1506
2,1,50000,0.4,920
2,1,50000,0.4,349
2,1,50000,0.4,837
2,1,50000,0.4,635
2,1,50000,0.4,801
2,1,50000,0.4,313
2,1,50000,0.4,854
2,1,50000,0.4,755
2,1,50000,0.4,739
2,1,50000,0.4,209
2,1,50000,0.4,711
2,1,50000,0.4,487
2,1,50000,0.4,1023
2,1,50000,0.4,792
2,1,50000,0.4,930
2,1,50000,0.4,736
2,1,50000,0.4,408
2,1,50000,0.4,670
2,1,50000,0.4,1082
2,1,50000,0.4,350
2,1,50000,0.4,637
2,1,50000,0.4,817
2,1,50000,0.4,1026
2,1,50000,0.4,547
2,1,50000,0.4,772
2,1,50000,0.4,1276
2,1,50000,0.4,1580
2,1,50000,0.4,814
2,1,50000,0.4,748
2,1,50000,0.4,775
2,1,50000,0.4,648
2,1,50000,0.4,1036
2,1,50000,0.4,963
2,1,50000,0.4,1065
2,1,50000,0.4,936
2,1,50000,0.4,740
2,1,50000,0.4,781
2,1,50000,0.4,752
2,1,50000,0.4,1242
2,1,50000,0.4,531
2,1,50000,0.4,626
2,1,50000,0.4,426
2,1,50000,0.4,1097
2,1,50000,0.4,1112
2,1,50000,0.4,1323
2,1,50000,0.4,1017
2,1,50000,0.4,735
2,1,50000,0.4,506
2,1,50000,0.4,929
2,1,50000,0.4,645
2,1,50000,0.4,459
2,1,50000,0.4,1316
2,1,50000,0.4,782
2,1,50000,0.4,624
2,1,50000,0.4,733
2,1,50000,0.4,139
2,1,50000,0.4,620
2,1,50000,0.4,968
2,1,50000,0.4,868
2,1,50000,0.4,529
2,1,50000,0.4,1550
2,1,50000,0.4,993
2,1,50000,0.4,649
2,1,50000,0.4,671
2,1,50000,0.4,757
2,1,50000,0.4,958
2,1,50000,0.4,811
2,1,50000,0.4,1038
2,1,50000,0.4,1302
2,1,50000,0.4,1024
2,1,50000,0.4,715
2,1,50000,0.4,899
2,1,50000,0.4,1080
2,1,50000,0.4,934
2,1,50000,0.4,1050
2,1,50000,0.4,377
2,1,50000,0.5,882
2,1,50000,0.5,852
2,1,50000,0.5,794
2,1,50000,0.5,532
2,1,50000,0.5,459
2,1,50000,0.5,525
2,1,50000,0.5,902
2,1,50000,0.5,804
2,1,50000,0.5,853
2,1,50000,0.5,697
2,1,50000,0.5,862
2,1,50000,0.5,467
2,1,50000,0.5,770
2,1,50000,0.5,706
2,1,50000,0.5,674
2,1,50000,0.5,938
2,1,50000,0.5,525
2,1,50000,0.5,644
2,1,50000,0.5,387
2,1,50000,0.5,698
2,1,50000,0.5,943
2,1,50000,0.5,1170
2,1,50000,0.5,958
2,1,50000,0.5,852
2,1,50000,0.5,822
2,1,50000,0.5,817
2,1,50000,0.5,1022
2,1,50000,0.5,1020
2,1,50000,0.5,656
2,1,50000,0.5,843
2,1,50000,0.5,476
2,1,50000,0.5,1266
2,1,50000,0.5,889
2,1,50000,0.5,966
2,1,50000,0.5,573
2,1,50000,0.5,950
2,1,50000,0.5,1080
2,1,50000,0.5,756
2,1,50000,0.5,1076
2,1,50000,0.5,417
2,1,50000,0.5,462
2,1,50000,0.5,812
2,1,50000,0.5,635
2,1,50000,0.5,1041
2,1,50000,0.5,783
2,1,50000,0.5,391
2,1,50000,0.5,521
2,1,50000,0.5,545
2,1,50000,0.5,1128
2,1,50000,0.5,727
2,1,50000,0.5,874
2,1,50000,0.5,385
2,1,50000,0.5,899
2,1,50000,0.5,796
2,1,50000,0.5,966
2,1,50000,0.5,1093
2,1,50000,0.5,485
2,1,50000,0.5,568
2,1,50000,0.5,1010
2,1,50000,0.5,461
2,1,50000,0.5,838
2,1,50000,0.5,373
2,1,50000,0.5,914
2,1,50000,0.5,630
2,1,50000,0.5,693
2,1,50000,0.5,1117
2,1,50000,0.5,701
2,1,50000,0.5,764
2,1,50000,0.5,293
2,1,50000,0.5,1281
2,1,50000,0.5,1069
2,1,50000,0.5,603
2,1,50000,0.5,603
2,1,50000,0.5,370
2,1,50000,0.5,1297
2,1,50000,0.5,774
2,1,50000,0.5,469
2,1,50000,0.5,453
2,1,50000,0.5,385
2,1,50000,0.5,873
2,1,50000,0.5,1276
2,1,50000,0.5,623
2,1,50000,0.5,927
2,1,50000,0.5,550
2,1,50000,0.5,524
2,1,50000,0.5,1000
2,1,50000,0.5,892
2,1,50000,0.5,602
2,1,50000,0.5,766
2,1,50000,0.5,922
2,1,50000,0.5,1125
2,1,50000,0.5,960
2,1,50000,0.5,815
2,1,50000,0.5,843
2,1,50000,0.5,634
2,1,50000,0.5,1104
2,1,50000,0.5,905
2,1,50000,0.5,1034
2,1,50000,0.5,1143
2,1,50000,0.5,269
